ImageId,bboxes
8b4657500.jpg,"[[88, 273, 255, 290]]"
8b495e389.jpg,"[[0, 1011, 255, 1101]]"
8b4af5900.jpg,"[[1, 682, 254, 703], [0, 1325, 255, 1356]]"
8b4b4d618.jpg,"[[188, 1223, 253, 1258], [0, 1237, 148, 1266], [134, 1377, 171, 1398]]"
8b4bb1228.jpg,"[[5, 104, 188, 581], [139, 627, 251, 850], [17, 672, 174, 830], [2, 794, 133, 934], [3, 881, 217, 1160]]"
8b4e90080.jpg,"[[0, 0, 255, 1154], [2, 1014, 240, 1054], [7, 1251, 253, 1294], [11, 1335, 255, 1382]]"
8b6c404ac.jpg,"[[0, 461, 176, 483], [92, 488, 255, 502]]"
8b6cfcf35.jpg,"[[0, 1056, 255, 1095], [0, 1127, 255, 1145]]"
8b9681587.jpg,"[[115, 75, 138, 132], [184, 305, 255, 422], [222, 863, 255, 926]]"
8b9c035ec.jpg,"[[0, 716, 255, 730]]"
8bab4626b.jpg,"[[0, 146, 33, 210], [0, 321, 21, 375], [52, 341, 158, 628], [21, 502, 60, 579], [133, 668, 156, 723]]"
8baffdc70.jpg,"[[0, 1373, 255, 1413]]"
8bb208f36.jpg,"[[29, 256, 75, 272], [177, 391, 206, 421], [31, 407, 81, 437], [104, 439, 137, 469], [184, 452, 232, 478], [67, 549, 109, 577], [171, 571, 212, 610], [52, 1183, 97, 1233]]"
8bb5ada5c.jpg,"[[1, 712, 161, 732]]"
8bb64b5b3.jpg,"[[0, 31, 254, 53], [0, 151, 255, 173], [2, 261, 118, 273], [67, 1452, 168, 1479]]"
8bc5aeca3.jpg,"[[3, 812, 252, 830], [115, 843, 241, 852], [9, 893, 94, 904], [72, 930, 121, 937], [56, 957, 130, 964], [35, 980, 130, 1001]]"
8bc5aeca3.jpg,"[[178, 483, 195, 496], [102, 503, 208, 546], [73, 523, 113, 559], [32, 525, 60, 578], [201, 1060, 214, 1077], [210, 1119, 215, 1128], [224, 1143, 242, 1167], [183, 1154, 199, 1203], [1, 1160, 47, 1206], [2, 1235, 219, 1452], [62, 1275, 92, 1286]]"
8bd35f020.jpg,"[[0, 1459, 255, 1470]]"
8bdf6cee5.jpg,"[[151, 1242, 222, 1318]]"
8be1d2178.jpg,"[[0, 787, 255, 802], [0, 891, 255, 946], [0, 1064, 255, 1080]]"
8beef62a7.jpg,"[[0, 116, 255, 133], [1, 274, 255, 289]]"
8c1fe4329.jpg,"[[89, 1329, 190, 1369]]"
8c2a5c8f7.jpg,"[[0, 955, 255, 977]]"
8c2be5c87.jpg,"[[124, 112, 255, 152], [187, 181, 255, 201], [3, 201, 144, 228], [3, 242, 201, 265], [65, 280, 223, 314], [169, 346, 246, 365]]"
8c3539cdd.jpg,"[[169, 130, 213, 161], [152, 182, 207, 216], [121, 277, 170, 305], [54, 278, 93, 304], [7, 296, 42, 316], [165, 345, 192, 372], [42, 348, 84, 377], [138, 380, 184, 409], [88, 400, 134, 428], [237, 402, 255, 425], [148, 421, 185, 450], [129, 453, 186, 487]]"
8c504c51c.jpg,"[[1, 348, 255, 370], [4, 620, 255, 635]]"
8c64a3681.jpg,"[[0, 862, 255, 924], [0, 1133, 255, 1206]]"
8c732ade1.jpg,"[[0, 416, 223, 434], [0, 439, 254, 477], [2, 704, 152, 713], [0, 972, 255, 988], [0, 1066, 201, 1087], [1, 1147, 207, 1165]]"
8c75dcd4a.jpg,"[[158, 718, 219, 745]]"
8c81bbce4.jpg,"[[204, 1085, 255, 1105], [61, 1092, 137, 1104], [0, 1137, 255, 1153]]"
8c85e9faa.jpg,"[[0, 373, 93, 412], [138, 580, 255, 633], [174, 992, 255, 1059], [112, 1059, 255, 1095], [75, 1135, 255, 1155]]"
8c8914931.jpg,"[[0, 743, 252, 786], [0, 949, 143, 985], [0, 1029, 247, 1096], [0, 1134, 193, 1164]]"
8c8e79fa0.jpg,"[[108, 882, 232, 912]]"
8c9286f4e.jpg,"[[115, 69, 193, 179], [0, 157, 91, 205]]"
8c9286f4e.jpg,"[[0, 308, 163, 594], [72, 712, 167, 789]]"
8cb91efdd.jpg,"[[0, 883, 254, 911], [3, 1165, 254, 1193]]"
8cb9d43f0.jpg,"[[86, 819, 146, 982], [177, 887, 210, 941]]"
8cc1c837b.jpg,"[[0, 1301, 255, 1368], [154, 1388, 255, 1443], [192, 1472, 255, 1508]]"
8cc65d1f7.jpg,"[[0, 848, 170, 862]]"
8ccb9bbc9.jpg,"[[73, 468, 103, 481], [170, 491, 210, 509], [223, 649, 250, 669], [72, 679, 114, 703], [69, 1114, 146, 1160], [110, 1155, 159, 1180]]"
8cd6472c3.jpg,"[[3, 1207, 255, 1230]]"
8cd9ca854.jpg,"[[26, 719, 175, 758]]"
8ce8ed455.jpg,"[[217, 778, 244, 820], [119, 813, 164, 868]]"
8ceba5ea5.jpg,"[[2, 926, 255, 950], [0, 1080, 255, 1112], [0, 1125, 255, 1160], [1, 1185, 255, 1208], [43, 1277, 255, 1301]]"
8cfdc1069.jpg,"[[0, 685, 255, 703]]"
8d0addbbc.jpg,"[[2, 477, 255, 493], [0, 859, 255, 887], [0, 1096, 255, 1117]]"
8d0ec9630.jpg,"[[0, 169, 64, 251], [1, 294, 48, 419], [0, 607, 45, 648], [1, 684, 144, 862], [42, 964, 101, 1082], [204, 972, 255, 1197], [103, 1207, 254, 1363], [115, 1505, 143, 1533], [76, 1565, 109, 1595]]"
8d1cd3b88.jpg,"[[161, 2, 206, 16], [124, 140, 156, 156], [1, 262, 83, 286], [128, 364, 177, 390], [161, 372, 242, 436], [113, 434, 182, 460], [33, 442, 97, 461], [114, 478, 219, 514], [125, 958, 160, 980], [0, 1146, 61, 1174], [180, 1199, 206, 1220], [178, 1225, 209, 1248], [199, 1259, 247, 1283], [81, 1280, 151, 1307], [110, 1338, 154, 1365], [156, 1356, 201, 1377], [95, 1366, 122, 1387], [33, 1392, 75, 1415]]"
8d23e30d7.jpg,"[[0, 102, 255, 493], [0, 682, 176, 769], [0, 970, 255, 1356]]"
8d25eb2c7.jpg,"[[67, 542, 128, 705]]"
8d26ca58c.jpg,"[[0, 553, 255, 616]]"
8d2e8b456.jpg,"[[19, 558, 131, 566], [5, 1113, 250, 1127], [3, 1192, 144, 1203]]"
8d2e8b456.jpg,"[[130, 289, 161, 349], [140, 412, 204, 571], [97, 888, 201, 1096]]"
8d36899b1.jpg,"[[2, 447, 255, 491], [1, 912, 255, 929], [0, 1460, 255, 1514]]"
8d4206f2a.jpg,"[[164, 1107, 255, 1132]]"
8d4e680c6.jpg,"[[0, 333, 54, 404]]"
8d52d3c30.jpg,"[[77, 448, 189, 510], [61, 462, 255, 574], [42, 829, 255, 884], [82, 1141, 142, 1167], [101, 1204, 155, 1250], [162, 1311, 226, 1347]]"
8d5dde91c.jpg,"[[149, 733, 255, 762]]"
8d5f90317.jpg,"[[0, 1237, 255, 1276], [3, 1329, 250, 1353], [127, 1466, 235, 1483]]"
8d5fd264c.jpg,"[[159, 164, 228, 201], [174, 303, 246, 357]]"
8d67593de.jpg,"[[3, 1069, 255, 1092]]"
8d74ea350.jpg,"[[0, 176, 255, 237], [0, 1320, 246, 1472]]"
8d83b39c0.jpg,"[[27, 547, 255, 598]]"
8d84eea51.jpg,"[[74, 1186, 104, 1199], [110, 1190, 254, 1236], [134, 1194, 150, 1213], [91, 1197, 105, 1214], [108, 1200, 123, 1211], [123, 1216, 133, 1223], [137, 1321, 153, 1337]]"
8d909a69d.jpg,"[[109, 0, 161, 824], [13, 660, 60, 772], [119, 971, 189, 1225]]"
8d938b3e7.jpg,"[[3, 578, 254, 599], [0, 712, 255, 736], [0, 1222, 255, 1240], [0, 1291, 255, 1326]]"
8d9b43515.jpg,"[[174, 780, 251, 900], [198, 975, 253, 1100], [144, 1015, 158, 1032]]"
8d9b704ff.jpg,"[[0, 353, 255, 1149]]"
8da886dcf.jpg,"[[83, 154, 108, 177], [183, 243, 231, 275], [194, 371, 234, 400], [95, 416, 144, 447], [152, 480, 183, 502]]"
8dbca8b82.jpg,"[[85, 62, 243, 253], [0, 347, 163, 427], [223, 378, 254, 441]]"
8dbe6a9d8.jpg,"[[117, 571, 255, 609], [138, 633, 234, 663]]"
8dc0f0966.jpg,"[[0, 0, 255, 202]]"
8dce4f71f.jpg,"[[0, 1144, 255, 1172], [0, 1451, 255, 1473]]"
8ddf889d8.jpg,"[[203, 1432, 253, 1448]]"
8de366fb3.jpg,"[[3, 111, 255, 150]]"
8de7a3873.jpg,"[[2, 193, 77, 307], [152, 619, 244, 727]]"
8df12e874.jpg,"[[168, 298, 219, 385], [9, 309, 55, 396]]"
8df207326.jpg,"[[0, 1147, 48, 1235]]"
8dfcc174b.jpg,"[[0, 607, 193, 685]]"
8dfe396ef.jpg,"[[78, 419, 134, 468], [72, 627, 126, 673]]"
8e01fb963.jpg,"[[96, 72, 124, 212], [0, 536, 255, 1598]]"
8e08d9cd6.jpg,"[[0, 146, 44, 160], [206, 306, 242, 327], [37, 325, 92, 351], [85, 372, 165, 400], [226, 495, 255, 516], [173, 1206, 216, 1227], [129, 1409, 174, 1430], [219, 1476, 255, 1497]]"
8e11e6dff.jpg,"[[134, 5, 255, 1446]]"
8e1fb6f5a.jpg,"[[5, 522, 255, 551], [19, 577, 255, 603], [165, 793, 255, 829], [0, 974, 255, 1103]]"
8e25d0757.jpg,"[[200, 412, 245, 520], [63, 425, 102, 540], [1, 641, 96, 770], [195, 664, 236, 746], [32, 858, 86, 948]]"
8e2d247c4.jpg,"[[0, 1127, 234, 1201], [0, 1328, 54, 1371]]"
8e340f137.jpg,"[[61, 559, 96, 591]]"
8e431ebe0.jpg,"[[0, 614, 255, 651]]"
8e49af649.jpg,"[[0, 540, 163, 558], [0, 603, 134, 615], [0, 1125, 255, 1151], [3, 1299, 246, 1316], [1, 1335, 244, 1356], [1, 1521, 164, 1537]]"
8e53eee1d.jpg,"[[39, 157, 82, 174], [83, 196, 108, 214], [55, 217, 89, 237], [0, 232, 53, 247], [0, 251, 16, 265]]"
8e5a5ca0f.jpg,"[[1, 451, 255, 477], [0, 1135, 255, 1153], [47, 1244, 255, 1259]]"
8e5f4851e.jpg,"[[173, 152, 239, 183], [74, 408, 119, 472], [67, 756, 255, 837], [36, 852, 234, 895]]"
8e6f1eb4f.jpg,"[[115, 679, 202, 804]]"
8e7477968.jpg,"[[0, 340, 255, 373], [0, 407, 255, 490], [6, 1125, 255, 1168]]"
8e8404fe0.jpg,"[[67, 0, 255, 1599]]"
8e85eb81f.jpg,"[[94, 559, 141, 613]]"
8e9103c91.jpg,"[[129, 1383, 234, 1599]]"
8e933231b.jpg,"[[9, 740, 65, 787]]"
8ea10e67e.jpg,"[[0, 1, 90, 714], [47, 541, 90, 820]]"
8ea10e67e.jpg,"[[141, 111, 179, 156], [123, 393, 255, 978], [23, 1263, 167, 1356], [0, 1426, 145, 1593]]"
8eb422b05.jpg,"[[19, 151, 45, 173], [3, 201, 26, 223], [87, 405, 117, 422], [12, 1069, 59, 1094], [100, 1204, 122, 1226]]"
8eb427a2d.jpg,"[[0, 2, 255, 451]]"
8ebc9cadc.jpg,"[[57, 659, 108, 805], [81, 825, 119, 937], [91, 949, 138, 1106]]"
8ebd4074a.jpg,"[[0, 1207, 126, 1237], [126, 1209, 143, 1224]]"
8ec0d428d.jpg,"[[2, 1230, 198, 1280], [2, 1363, 23, 1380], [36, 1366, 66, 1380], [178, 1373, 230, 1393]]"
8ec6ccc3c.jpg,"[[0, 1119, 125, 1156], [149, 1121, 173, 1137], [182, 1165, 224, 1177]]"
8ed31effd.jpg,"[[55, 307, 114, 328], [218, 323, 255, 348], [78, 418, 133, 463], [194, 432, 255, 456]]"
8ed3c433b.jpg,"[[1, 428, 255, 451], [0, 588, 255, 659]]"
8ed6b8054.jpg,"[[40, 99, 255, 111]]"
8ed87432c.jpg,"[[1, 133, 255, 159], [0, 511, 255, 527], [0, 775, 255, 797], [0, 1071, 255, 1095], [1, 1257, 255, 1276]]"
8edd818de.jpg,"[[2, 895, 255, 921], [0, 1003, 255, 1026], [0, 1238, 255, 1271]]"
8eddcadff.jpg,"[[120, 825, 208, 859], [0, 904, 158, 955], [0, 965, 97, 996], [0, 1039, 92, 1115], [41, 1133, 182, 1159], [2, 1254, 102, 1281], [21, 1420, 109, 1445]]"
8eddcadff.jpg,"[[34, 275, 255, 435], [24, 1140, 255, 1329]]"
8ee659e65.jpg,"[[82, 0, 216, 93], [65, 95, 173, 150], [41, 166, 172, 302], [167, 288, 253, 373], [68, 443, 170, 549], [0, 543, 206, 1086]]"
8ee7a7a6a.jpg,"[[0, 944, 255, 963], [0, 994, 255, 1019]]"
8ef6dc341.jpg,"[[35, 900, 86, 1594], [79, 1253, 104, 1321], [159, 1392, 250, 1511], [154, 1454, 191, 1518]]"
8f0795458.jpg,"[[124, 0, 255, 1224]]"
8f0a7e8af.jpg,"[[73, 146, 255, 165], [0, 1468, 254, 1483]]"
8f0a7e8af.jpg,"[[33, 779, 100, 955]]"
8f0dcad21.jpg,"[[111, 393, 167, 418], [0, 417, 158, 442]]"
8f0e1809d.jpg,"[[34, 1388, 198, 1412]]"
8f3044c4f.jpg,"[[0, 957, 190, 975], [0, 1108, 255, 1138]]"
8f31ce4d8.jpg,"[[0, 727, 255, 750], [0, 1235, 255, 1275]]"
8f38c1314.jpg,"[[2, 372, 60, 414], [153, 521, 255, 553], [0, 674, 101, 953]]"
8f42319aa.jpg,"[[0, 221, 255, 246]]"
8f4a566fb.jpg,"[[49, 1398, 97, 1419]]"
8f567296c.jpg,"[[78, 1198, 250, 1250], [75, 1329, 193, 1359]]"
8f5e37d0a.jpg,"[[0, 118, 255, 143], [0, 229, 255, 247], [0, 473, 255, 493], [0, 573, 255, 591], [0, 636, 255, 681], [1, 719, 255, 741], [0, 808, 254, 831], [1, 924, 255, 941], [0, 955, 255, 981], [77, 1001, 254, 1056]]"
8f64891a6.jpg,"[[135, 1235, 176, 1360], [25, 1236, 134, 1341]]"
8f6b07e84.jpg,"[[0, 430, 255, 452], [0, 1110, 255, 1136]]"
8f7032bd2.jpg,"[[0, 674, 255, 701], [0, 1217, 255, 1250], [0, 1261, 233, 1280], [0, 1295, 255, 1329], [0, 1340, 255, 1360], [0, 1366, 255, 1393]]"
8f7426e6d.jpg,"[[0, 698, 253, 721], [12, 873, 179, 1301]]"
8f76dd4ec.jpg,"[[0, 480, 255, 501], [0, 858, 255, 887], [0, 1101, 255, 1121]]"
8f7a6532b.jpg,"[[214, 711, 255, 748]]"
8f8104c9c.jpg,"[[68, 769, 123, 842], [139, 807, 255, 1106]]"
8f81e6d35.jpg,"[[15, 997, 255, 1015]]"
8f81e6d35.jpg,"[[162, 32, 250, 72]]"
8f82d86db.jpg,"[[164, 89, 227, 128], [57, 97, 89, 129], [163, 148, 202, 171], [36, 166, 69, 187], [89, 172, 153, 228], [0, 184, 75, 221], [183, 184, 228, 230], [73, 226, 104, 251], [190, 311, 233, 354], [100, 435, 146, 459], [204, 474, 233, 493]]"
8f82d86db.jpg,"[[0, 366, 45, 452]]"
8f85d6fd4.jpg,"[[114, 547, 188, 593]]"
8f8a23f39.jpg,"[[197, 14, 229, 31], [223, 467, 254, 487], [46, 507, 138, 533], [163, 507, 205, 534], [144, 1403, 173, 1418], [59, 1446, 87, 1465]]"
8f9b92f31.jpg,"[[0, 1, 255, 453], [0, 455, 151, 890], [105, 570, 249, 900], [0, 896, 200, 1106], [186, 1052, 255, 1160]]"
8f9ef2cb7.jpg,"[[4, 1105, 220, 1157], [235, 1110, 253, 1124], [10, 1238, 38, 1251], [63, 1239, 84, 1260]]"
8faba402b.jpg,"[[0, 729, 191, 752]]"
8fb4575f3.jpg,"[[204, 551, 255, 621], [151, 792, 216, 847], [94, 804, 144, 844], [129, 1395, 203, 1433]]"
8fbc61bda.jpg,"[[131, 107, 183, 123], [204, 155, 255, 173], [175, 194, 205, 212], [164, 271, 215, 292], [82, 318, 204, 371], [224, 320, 255, 338], [28, 1378, 59, 1394]]"
8fbd70ddf.jpg,"[[190, 645, 255, 681], [206, 821, 254, 852]]"
8fc48f131.jpg,"[[149, 209, 214, 273]]"
8fc4cc556.jpg,"[[0, 1035, 255, 1055], [1, 1068, 224, 1087], [0, 1110, 255, 1128]]"
8fd88a0c1.jpg,"[[185, 330, 220, 348], [39, 337, 137, 357], [81, 366, 120, 382], [222, 491, 255, 505], [228, 516, 255, 529], [74, 590, 104, 603], [216, 1273, 250, 1292]]"
8fddb859f.jpg,"[[0, 19, 85, 1564]]"
8fe172794.jpg,"[[0, 1273, 255, 1484]]"
8fef72c9f.jpg,"[[0, 198, 44, 225], [0, 223, 76, 249], [114, 230, 177, 252], [0, 305, 102, 628], [118, 320, 239, 340], [120, 365, 244, 392], [119, 426, 163, 451], [115, 486, 173, 581], [4, 654, 87, 678], [100, 656, 163, 676], [99, 691, 163, 750], [3, 799, 67, 839], [113, 803, 173, 845]]"
8ff35e571.jpg,"[[0, 1036, 255, 1055], [0, 1068, 254, 1089], [0, 1112, 255, 1133]]"
9019c0e1e.jpg,"[[52, 0, 255, 1029], [53, 661, 83, 743], [121, 1121, 255, 1386]]"
90246e919.jpg,"[[3, 287, 167, 449], [45, 443, 144, 479], [113, 446, 253, 664]]"
9027291e8.jpg,"[[4, 1212, 255, 1239]]"
9028ff68e.jpg,"[[149, 1285, 255, 1598], [130, 1313, 201, 1465]]"
902ba9941.jpg,"[[3, 219, 199, 250], [1, 354, 163, 376], [183, 368, 255, 491], [72, 475, 194, 498], [93, 668, 255, 712], [1, 841, 255, 1072]]"
904584541.jpg,"[[2, 0, 125, 147], [0, 71, 222, 283], [33, 308, 156, 353], [115, 354, 186, 389], [75, 366, 108, 414], [0, 431, 62, 609], [23, 578, 129, 762], [0, 791, 91, 849], [40, 863, 97, 920]]"
904677cea.jpg,"[[15, 0, 255, 115]]"
904677cea.jpg,"[[0, 1014, 218, 1424]]"
905328741.jpg,"[[18, 72, 56, 109], [21, 173, 63, 237], [173, 231, 229, 303], [20, 267, 157, 325], [112, 326, 193, 363], [157, 584, 203, 616], [70, 591, 112, 646], [123, 911, 192, 949]]"
905404a9e.jpg,"[[75, 462, 115, 517], [8, 501, 46, 563], [125, 641, 167, 709], [49, 649, 116, 681], [0, 654, 18, 708], [197, 734, 243, 841], [65, 738, 114, 988], [0, 746, 33, 923]]"
905964016.jpg,"[[23, 1, 255, 264], [79, 582, 203, 1125], [0, 720, 45, 1008]]"
9078fb095.jpg,"[[0, 5, 255, 475], [4, 1470, 254, 1583]]"
9085aef37.jpg,"[[0, 434, 239, 476]]"
9087518f1.jpg,"[[178, 219, 249, 288], [86, 1028, 220, 1177], [146, 1491, 249, 1599]]"
90b461f2a.jpg,"[[178, 0, 255, 71]]"
90b51d4f7.jpg,"[[0, 0, 255, 206], [68, 167, 145, 435], [0, 187, 44, 297], [96, 293, 255, 1518], [2, 596, 96, 1090], [173, 1531, 255, 1597]]"
90b5b429a.jpg,"[[25, 400, 55, 421], [169, 436, 233, 475], [152, 498, 182, 525], [0, 581, 26, 602], [212, 590, 236, 619], [18, 599, 53, 640], [72, 613, 106, 633], [144, 621, 183, 647], [63, 657, 88, 685]]"
90cd42d5b.jpg,"[[157, 1148, 233, 1166], [65, 1169, 213, 1192], [0, 1189, 255, 1232], [99, 1398, 123, 1412], [123, 1552, 204, 1580]]"
90daee822.jpg,"[[2, 460, 255, 478], [0, 1144, 255, 1169]]"
90f4dd6e5.jpg,"[[16, 463, 255, 488]]"
90fbefd8c.jpg,"[[133, 228, 143, 249], [115, 262, 140, 278]]"
910127691.jpg,"[[2, 798, 255, 818], [204, 940, 255, 952], [0, 1069, 255, 1098], [0, 1124, 255, 1146]]"
910540b7d.jpg,"[[22, 640, 116, 657], [1, 1384, 255, 1420]]"
910ad3edf.jpg,"[[50, 1014, 254, 1462]]"
911d78b0a.jpg,"[[66, 438, 114, 473], [83, 659, 123, 695], [68, 1059, 105, 1094], [55, 1132, 87, 1158]]"
9121da7fe.jpg,"[[122, 1184, 254, 1233], [113, 1195, 115, 1196], [119, 1313, 136, 1326], [171, 1316, 186, 1332]]"
91222b4c9.jpg,"[[150, 0, 194, 328], [1, 360, 250, 936], [225, 584, 255, 1145]]"
913e2221d.jpg,"[[146, 1406, 255, 1428]]"
9147356db.jpg,"[[0, 915, 255, 941]]"
91478a2fb.jpg,"[[163, 1, 232, 973]]"
914b6941d.jpg,"[[0, 673, 255, 694], [32, 1470, 253, 1480]]"
9150a0950.jpg,"[[130, 302, 255, 327], [0, 318, 82, 379], [106, 1010, 255, 1030], [3, 1457, 254, 1474], [0, 1492, 238, 1513]]"
91583d282.jpg,"[[2, 1087, 255, 1196], [3, 1245, 254, 1271]]"
915b0078c.jpg,"[[153, 262, 253, 355], [0, 350, 255, 387], [46, 387, 158, 404]]"
9163ec76b.jpg,"[[1, 208, 255, 228], [0, 256, 255, 283]]"
91649dea7.jpg,"[[1, 1009, 43, 1009], [125, 1010, 127, 1010], [11, 1171, 38, 1189], [126, 1249, 255, 1299], [124, 1379, 168, 1409], [180, 1379, 213, 1404], [221, 1389, 248, 1396]]"
91696aaca.jpg,"[[0, 908, 185, 944], [223, 913, 253, 938]]"
91696aaca.jpg,"[[0, 428, 255, 472], [0, 1118, 255, 1138], [106, 1162, 255, 1200]]"
9169b4f3a.jpg,"[[205, 210, 233, 238]]"
9170e3614.jpg,"[[106, 388, 255, 409], [0, 483, 148, 504], [0, 516, 254, 616], [51, 626, 143, 649], [0, 669, 255, 694], [53, 704, 190, 720], [0, 782, 255, 808], [3, 852, 244, 871], [3, 902, 249, 937]]"
917607322.jpg,"[[140, 252, 178, 287], [109, 263, 140, 293], [0, 934, 254, 960]]"
917cdbff6.jpg,"[[210, 198, 252, 284], [157, 467, 251, 642], [178, 705, 254, 877], [203, 1013, 254, 1266], [104, 1079, 195, 1181]]"
918c32419.jpg,"[[0, 739, 255, 766], [0, 993, 61, 1028]]"
91a713a73.jpg,"[[0, 43, 255, 647]]"
91b250f41.jpg,"[[10, 1366, 255, 1411]]"
91b768bcb.jpg,"[[0, 587, 254, 606], [0, 1109, 255, 1142], [1, 1291, 235, 1312], [0, 1349, 255, 1376]]"
91e4352d4.jpg,"[[0, 67, 106, 1480], [69, 323, 160, 633], [112, 603, 214, 846]]"
91e9eaf93.jpg,"[[162, 612, 210, 628], [18, 616, 96, 649]]"
91f059953.jpg,"[[0, 382, 226, 431]]"
91fc61e33.jpg,"[[0, 1133, 255, 1153], [0, 1190, 255, 1208]]"
9202ebeb6.jpg,"[[86, 433, 128, 459], [161, 491, 194, 513]]"
92057aa8a.jpg,"[[3, 924, 249, 943], [4, 1101, 246, 1163], [0, 1301, 20, 1324], [21, 1300, 54, 1312]]"
922939d64.jpg,"[[0, 525, 255, 560], [135, 709, 255, 728], [134, 814, 255, 834]]"
9236b3124.jpg,"[[51, 1009, 126, 1082], [70, 1167, 152, 1258], [113, 1245, 183, 1309], [208, 1255, 253, 1324]]"
9236f984c.jpg,"[[0, 907, 73, 959], [76, 933, 122, 959], [215, 935, 255, 969]]"
9252073f0.jpg,"[[0, 1064, 255, 1096], [0, 1157, 255, 1179]]"
9253b216e.jpg,"[[0, 9, 121, 27], [0, 36, 255, 63], [0, 74, 255, 130], [0, 148, 118, 164], [0, 235, 124, 259], [0, 264, 255, 299], [169, 327, 255, 342]]"
925f6be0d.jpg,"[[0, 413, 255, 431], [0, 1001, 255, 1024], [2, 1238, 255, 1254]]"
9270f72ac.jpg,"[[0, 503, 255, 523], [1, 1181, 255, 1199], [27, 1293, 255, 1308]]"
927100ebb.jpg,"[[0, 251, 254, 272], [0, 475, 255, 505], [0, 563, 255, 580], [0, 616, 255, 643], [0, 672, 255, 725], [1, 766, 251, 780], [0, 810, 173, 830], [0, 865, 255, 890], [0, 926, 116, 954], [9, 1189, 124, 1215]]"
9271c7e3d.jpg,"[[29, 1488, 229, 1513]]"
9278ab6ba.jpg,"[[204, 51, 255, 263], [11, 761, 70, 837]]"
927be944d.jpg,"[[0, 103, 33, 129], [1, 226, 24, 243], [32, 240, 104, 267], [157, 305, 191, 326], [104, 312, 153, 342], [85, 340, 161, 388], [195, 372, 255, 442], [61, 395, 84, 424], [39, 491, 67, 515], [172, 495, 205, 515], [219, 503, 255, 539], [73, 529, 100, 548], [182, 547, 222, 572]]"
92932546c.jpg,"[[67, 207, 255, 282], [0, 328, 105, 360]]"
92932546c.jpg,"[[0, 891, 255, 1068]]"
9296c86e5.jpg,"[[0, 0, 50, 121], [85, 106, 255, 243]]"
92ca72504.jpg,"[[70, 58, 255, 753], [105, 146, 140, 360], [0, 373, 95, 838], [2, 859, 98, 1342]]"
92ded43da.jpg,"[[0, 387, 78, 447], [0, 387, 255, 877], [0, 680, 87, 764], [158, 1167, 214, 1385]]"
92e4102b4.jpg,"[[47, 385, 208, 417], [12, 712, 247, 760], [12, 833, 254, 893], [60, 972, 255, 1055], [5, 1139, 148, 1170], [9, 1224, 252, 1271], [4, 1326, 164, 1373], [3, 1399, 208, 1438]]"
92e699da4.jpg,"[[4, 299, 96, 307], [39, 448, 82, 453], [43, 1397, 138, 1401], [206, 1399, 244, 1408]]"
92e699da4.jpg,"[[172, 186, 251, 264], [5, 627, 152, 715], [188, 637, 219, 697], [244, 641, 251, 694], [162, 665, 170, 681], [197, 920, 248, 983]]"
92ebbbaea.jpg,"[[0, 28, 33, 91], [184, 57, 255, 131], [0, 228, 104, 435], [0, 825, 255, 1380]]"
92f49dcb1.jpg,"[[1, 1139, 255, 1154]]"
92fb94f69.jpg,"[[141, 327, 205, 362], [0, 426, 52, 446], [0, 484, 33, 504], [0, 651, 37, 683]]"
930391b64.jpg,"[[0, 156, 255, 172], [0, 490, 255, 513], [0, 1052, 250, 1103], [0, 1135, 255, 1173]]"
9307b3de8.jpg,"[[127, 0, 231, 164], [109, 592, 250, 1016]]"
930fe8fc7.jpg,"[[2, 366, 255, 384], [0, 635, 255, 654]]"
93126606c.jpg,"[[189, 342, 217, 357], [112, 346, 172, 404], [59, 820, 81, 836], [76, 829, 97, 883], [115, 834, 138, 895], [139, 894, 181, 996], [135, 902, 141, 916]]"
931c4b9aa.jpg,"[[0, 440, 254, 464], [0, 927, 255, 947]]"
9323bd21d.jpg,"[[125, 222, 234, 310], [51, 242, 91, 278], [49, 405, 84, 434], [194, 530, 240, 563], [43, 660, 73, 681], [109, 989, 141, 1019]]"
933533867.jpg,"[[106, 1127, 247, 1159], [15, 1150, 76, 1167], [1, 1181, 34, 1190], [68, 1210, 133, 1227], [187, 1293, 214, 1313]]"
933675d91.jpg,"[[88, 866, 255, 875], [0, 876, 188, 890]]"
933a9dc8b.jpg,"[[148, 703, 184, 739], [63, 713, 138, 737]]"
933e1967c.jpg,"[[207, 373, 255, 450], [35, 610, 254, 774], [23, 1175, 49, 1241]]"
9341d848d.jpg,"[[2, 884, 254, 911], [1, 1165, 255, 1195]]"
9345f1250.jpg,"[[1, 642, 255, 661]]"
9347e65bb.jpg,"[[1, 675, 255, 697], [0, 1044, 255, 1065]]"
935654dc9.jpg,"[[1, 1445, 255, 1464]]"
936e1759a.jpg,"[[0, 802, 165, 854]]"
93775b19c.jpg,"[[37, 85, 155, 136], [46, 165, 143, 203], [42, 444, 151, 482], [38, 634, 120, 663], [1, 809, 134, 853], [62, 861, 169, 882]]"
9378a6f12.jpg,"[[59, 1079, 149, 1199], [61, 1183, 184, 1394]]"
9384459df.jpg,"[[63, 1142, 121, 1176], [204, 1244, 238, 1259], [167, 1291, 204, 1311]]"
93851869f.jpg,"[[0, 70, 255, 101], [3, 131, 145, 145], [3, 606, 163, 625], [11, 607, 255, 686], [1, 1175, 199, 1206], [189, 1218, 254, 1237]]"
